%pc_wealth_adj,factor
87773.16,1365
87820.37,655
286826.4,1078
108982.8,433
64107.53,1392
42531.8,546
56398.14,1480
827450.1,349
73459.9,1789
352531.3,1154
139039.9,380
569731.2,1183
348827,759
76821.79,216
378986.4,877
56438.02,2505
239439.6,9498
171871.3,1065
185772.2,104
256551.9,143
200695.4,368
313631,674
529468.2,104
334596.3,3421
339794.2,110
227935.8,83
212509,312
85383.55,581
49732.98,601
590970.8,1820
20025.83,2495
106845.9,1620
93149.18,497
163368.4,655
284757.1,1412
154331.8,498
425574.2,1427
495133.1,2114
358074.2,540
142230.4,341
76267.08,1806
119950.9,12
407064.2,1395
202744.3,1847
302384.1,433
100685.3,1789
223628,1143
83424.13,9498
174414.2,1343
46240.5,1111
107792.4,946
320537.7,164
238149,275
116918.4,441
199300.7,10275
232108.6,528
172075.1,336
159362.7,795
121422.5,925
843249.9,1960
11861.63,1507
149621,665
292250.2,1136
72940.16,1802
107583,1821
649299.1,537
175166,1022
52810.45,4064
71145.58,275
188924.3,567
147943.9,1369
350434.9,1125
67157.45,540
160939.4,395
80260.45,343
118019.1,1734
365200.9,783
42170.39,1929
109086.6,897
83988.84,4504
41028.79,2728
109985.9,832
114574.3,275
74961.88,619
173007.9,505
104906.3,1443
141863.8,51
107949.1,1659
100338.5,1835
86319.05,1859
211205.6,973
98188.17,2596
272476.3,3676
172308.9,1611
243180.5,1355
87130.5,761
185486.2,1355
159730,608
164394.4,1551
188340.3,2776
103052.2,2781
224601.7,909
142865.3,1170
117149.1,1034
245203.1,1443
50396.42,9498
136176.5,9498
83310.77,497
201472.3,425
140895.5,2871
488397.1,4504
335690.8,1014
267572.9,6651
89452.95,296
210063.8,1986
226026.1,9498
33320.38,1507
301896.2,955
329966,593
91227.52,1355
107253,488
155988.9,2032
82699.77,1343
114034.4,332
125143.3,1143
165399.5,11762
130159.9,2106
111468.1,540
146311.5,124
14021.47,1660
262339.3,1031
223661.1,1125
309656.9,2867
95480.8,1071
110259.5,1309
106570.7,108
69988.9,546
23423.16,3449
80046.15,1069
120515.6,2829
136749,514
219809.3,1816
130656.9,165
282060.3,583
57510.2,1480
189067.4,387
447640.6,973
145155,253
85187.51,399
187053.3,476
63770.89,1502
192390.7,767
150314.3,994
151361.2,526
217837.5,980
129734.7,275
222489.9,676
149655.1,101
87589.15,1343
133031.6,778
162059.2,451
106624.2,1522
128466.8,1080
131284,769
354305.3,148
414294.5,872
75296.95,497
762069.7,1101
93904.24,1660
65719.02,560
158091.7,846
123829,2395
31196.04,4632
188350.6,1357
52915.02,2955
55446,280
56921.29,2457
117514.6,462
166768.8,340
38909.26,389
59495.96,433
218102.8,1003
157833.5,1014
180872.7,4490
168320.2,2171
592688.2,1564
65059.09,1258
312309.1,581
258416,4757
108542.1,977
560768.9,271
77876.27,79
134558.4,1034
144072.8,778
57502.94,1789
196447.3,2867
128170.6,1005
96686.44,1253
714647.7,7149
88622.88,79
84705.48,404
640290.3,593
140750.2,2114
355565.7,599
23966.11,2192
151798.3,630
150690,433
126309.6,141
61295.07,271
41875,1436
16523.45,130
99239.72,1125
66902.44,2728
85463.41,1301
156987.7,644
248047.9,1805
40320.41,275
139831.6,1203
67489.94,1216
461059.5,1885
119428.1,1425
3368.859,36
914037.2,1973
568921.6,2871
147983.4,1063
75826.9,1339
65339.7,275
91776.29,13490
266201.7,1789
47360.42,348
44341.24,1808
72246.11,1806
129393.6,340
143859.3,698
175350.9,387
101932,2871
114673.3,2728
38662.18,546
73748.88,1534
181525.8,271
277659.3,1967
134520,749
436063.7,8340
84160.08,1379
182226.3,998
35930.33,591
87075.38,978
68381.32,154
52312.15,1103
109704.8,728
173158.6,1813
79563.64,1515
120961.2,1453
65214.45,1405
67853.55,1083
234189.2,214
207111.8,528
11519.71,154
129709.8,2367
88500.66,2785
41303.08,1467
66160.35,112
103051.8,6228
100145.8,956
75790.32,334
120095,635
2729.312,154
150288.9,1209
87069.83,1491
274448.3,261
444.7596,22
78819.56,436
0,601
71176.93,1105
128160.1,2955
95924.15,339
104078.6,134
130743.3,5108
214570.8,723
68004.7,1071
32937.53,622
302258.6,1164
247113.6,7149
14881.59,455
82182.67,944
197435,2505
153571.6,594
105982.8,497
297286.5,2181
274189.2,698
725703.5,382
198737.8,464
83178.09,12
194210,496
83005.16,2728
48688.19,4165
143775.5,187
88245.52,6527
49362.06,2120
422535.9,5568
154044.6,977
6332.961,33
80588.93,72
185376,977
142830.3,956
545054.9,1546
75415.59,61
175713.8,977
230982,3152
179590.9,526
134314.9,900
87864.23,567
513003.7,2727
151852.4,232
41865.05,591
68227.23,962
68983.85,1221
204094,651
20746.86,301
113682.7,1199
169032.3,497
87740.24,807
70974.45,2367
120961.2,496
86320.45,2157
156123.6,488
145849.8,583
63458.76,496
83392.89,1683
38701.57,275
625560.8,1968
152270.9,255
8798.091,33
70454.48,567
163994,216
103667.7,1261
127686.3,1875
100978.4,4504
102460.3,1003
41028.79,9021
147476,674
527427.3,956
103688,722
218157,110
119365.9,331
161816.5,888
146905.6,789
345393.9,599
6705.447,141
100270.1,339
137708.7,1907
558851.1,279
659678.4,1386
144254.6,6058
92714.94,947
18650.78,775
112952.1,674
55538.34,1551
328589.7,3095
37600.74,3773
249255.3,1183
159585.1,1821
43127.46,884
175185,723
154699.5,877
166810,271
145058.2,381
142616,526
146736,2147
112366.6,657
168978.8,403
174830.4,1357
53941.67,1660
153895.5,237
202744.3,652
134044.5,2505
191203.7,1620
111940.3,722
144010.2,1859
118881.1,1157
99319.59,442
462096.2,1255
120199.5,438
35632.11,1355
163577.7,3884
236689.5,2607
116814.9,1024
191343.8,605
365657.6,1785
191389.5,1386
235591.9,519
256805.5,1386
324354.7,6676
447704.9,1309
547835.6,1178
91590.12,490
37848.7,1386
339283.3,1653
123329,2324
39990.94,1216
257970.1,1350
110745.1,1386
63026.89,920
416365.1,920
105100.1,1386
82693.39,3884
98300.5,1386
879357.1,889
284702.3,397
61872.51,650
15097.09,3609
74737.98,1206
384841.7,466
702923.1,971
96351.97,1480
117092.7,1138
193345.6,436
55229.52,5108
88343.44,668
89020.21,2171
213600.2,896
72789.59,980
427728.9,1221
159054.8,567
53422.94,877
126904,497
117543.7,3664
198451.3,1681
126328.8,1050
126328.8,1356
200715.6,973
449167.2,539
358972.9,789
5186.889,22
141667.2,1442
102422.3,1919
193811.2,1033
96145.48,591
35415.32,141
94872.56,461
195396.2,1337
340343.9,1183
356145.4,581
278289.3,776
61872.51,1125
95655.48,220
398516.2,352
320846,393
154439.8,275
318851.4,5108
168014.1,2181
203652.9,413
17700.08,79
245000.8,639
150777.1,1199
97682.83,2176
67157.45,471
28783.37,296
149234.4,716
220519,490
466115.3,445
167747,4757
182923.1,344
85137.02,85
131297.5,925
210497.5,630
77727.34,1378
333128.5,1792
206645.9,331
85136.98,497
119191,2171
141194.5,500
182294.3,2155
82919.73,789
130513.8,2728
80865.45,960
372130.1,537
96602.49,1401
222194,676
38030.07,1820
45959.48,79
26835.58,1538
126091.2,124
81857.95,373
123422.5,433
184492,1286
44564.21,3449
608985.2,1412
61914.5,1648
121160.2,1981
231221.4,451
140721.1,5732
288284,493
91776.67,2727
206956.5,872
73748.88,7969
92938.13,275
227863.2,1443
77105.05,5515
904993.7,1442
769560.4,110
840766.3,1968
5804.324,102
116403.5,445
983883.3,9950
262697.2,733
142353.9,2135
207638.6,1286
357664,526
40067.21,244
469899.4,1207
201769.6,4490
211768.1,244
177778.2,211
55295.47,244
94533.68,395
58564.11,800
247991.5,1221
163350.3,1903
227729,1034
189301.7,2105
103569.4,323
120967.7,486
55766.05,567
96105.43,395
161047.6,1776
97739.54,1161
209384.8,3285
286876.9,1981
136853.4,563
198353.7,239
2599.49,22
111454.2,669
163548.3,1806
21438.26,622
45713.04,2192
243558.1,3897
281070.5,331
140982.5,1806
34713.21,296
102250.8,1453
565303.5,1084
141291.1,716
90720.93,559
248660.1,662
133043.6,214
60366.59,1384
53785.66,2505
182867.4,188
182857.7,677
53422.94,4370
425385,1162
33862.81,1502
116523.3,112
64107.53,1206
113141,1551
67164.2,1538
68683.46,244
89261.16,318
310663.2,1973
160421.4,1663
399607.2,2114
15372.48,334
108375.1,2753
154439.8,1096
64107.53,1261
169930.9,1490
111525.4,546
335770.7,1084
52486.37,51
68838.63,962
261039.9,577
180128.3,716
339587.7,1429
188563.3,1186
34312.68,2367
560828.9,433
16465.96,141
75891.87,1149
213786.2,500
85987.57,1096
156226.8,877
977395.8,676
0,296
176650.2,36
294671,688
86108.57,433
167655.7,1291
463793.4,1453
310625.5,2171
99113.31,337
126733.7,897
210661,1442
186659.6,366
41028.79,1279
136720.7,3773
479438.5,436
124571.7,1907
105404.2,85
508526.6,7149
76712.35,1802
76460.7,85
172932,2481
226128.9,1263
531681.4,9717
49672.34,85
42074,1372
241112.5,271
446559.3,9253
13831.47,301
466447.4,825
245255.2,583
150963.1,580
110575.3,275
72119.73,1130
194890.2,439
118032.2,1474
640249.8,271
172779.5,694
102572,2535
153558.2,7149
672657.3,1198
141315.4,505
375567,2730
37663.45,36
87889.49,2583
423053.8,754
155985.4,526
72319.83,635
111981.1,592
658345.9,1355
9778.745,1061
75570.6,1313
46659.27,1372
264022.6,2846
260147.1,247
337633.5,1601
159730,696
103188,826
120961.2,1019
52585.91,155
37083.34,312
144260.4,605
155518.5,1161
37780.25,13490
147165.8,1031
221203,2345
291468.6,681
212844.3,1143
163490.1,285
20819.78,154
437171.2,2135
207551.8,1292
284879.2,436
31759.05,1491
47273.47,127
207632.3,1024
83093.3,973
121558.6,569
121514.5,954
164531.9,515
488189.5,2171
196015.9,1143
105671.6,1031
369012,593
516669,826
93689.13,2505
112497.5,1364
227617.7,315
220697.9,143
858030.1,143
124932.5,2307
68.02113,333
158104.3,143
870753.9,2114
103999.6,722
44008.71,179
102417.8,77
180542.4,737
9006.637,237
16717.8,575
446381.7,479
353620.8,3449
264165.2,2175
106498.7,897
222394.6,876
285680.8,1083
160850.7,207
174423.4,497
64264.17,769
120437,3049
88128.09,581
305910.3,526
405679.6,397
211713.3,634
117789.8,366
88755.26,1209
209753.5,1084
63164.39,579
112674.6,701
119539,1031
258777,1003
205221.4,1314
163463.9,603
354858.8,1003
127638.8,750
140454.3,1384
108185.7,534
191006.8,1334
215087.7,336
56639.86,54
169181.8,1584
272853.3,2345
110618.8,2278
145728.6,700
164508.2,11762
155539.8,722
17221.34,12
89326.53,110
217069.7,579
641887.3,255
55431.43,956
257295.3,466
139724.7,192
130724.2,934
143234.3,1031
77951.2,323
186163,1378
232826.5,1209
16597.77,575
123745,2175
375116.8,1021
82420.97,616
189625.9,54
156207,2685
141431.6,1301
131035.4,7254
134217.1,2397
107526.2,1885
152320.4,1816
79328.79,269
144325.9,8340
68198.23,907
280514.4,2282
71369.32,3095
165123.6,1730
137600.9,1789
134416.9,1080
492326.4,653
277607.7,557
75159.23,1808
210444.6,445
630883.5,1861
203131.8,591
184219.8,2397
220141.4,500
181441.9,1735
153365.2,462
57406.76,1265
160911,401
172779.5,239
268262.8,366
92708.35,1514
96985.52,1364
121156.9,1968
151176,2807
68148.79,2238
219088.1,783
202746.8,192
266170.8,140
79023.67,172
114179.7,1611
404437.4,1802
222861,946
272196.2,873
60889.88,1322
75023.36,946
113581.3,509
91016.57,232
108974.5,775
181865.9,515
76127.95,1083
416212.8,1659
67041.71,1885
187104,724
167592.9,1789
109899.9,1929
156080.5,962
29740.98,2728
142747.3,731
120961.2,1105
117734.2,1045
200273.3,2439
85771.81,1821
70728.45,399
92669.44,232
137900.7,769
33761.96,358
108507.7,3449
112325,1172
152218.6,7254
278771.3,696
220854.2,86
142615,519
187852.7,1313
96053.05,1929
99423.45,773
105402.8,1876
799810,710
435145.7,1443
633070.8,1216
66017.22,445
21164.26,884
106068.3,1105
126328.8,897
506723.7,1062
114336.7,754
93954.3,537
64950.05,1454
10012.91,3049
100736.2,1919
46511.7,763
53203.14,701
149966.8,9021
232265.8,1468
366801.2,593
250170.8,1103
97431.09,2171
271502.1,915
217375,380
149996.7,1309
225158.6,603
99834.69,301
238579.3,1539
125038.9,1611
72576.74,3609
204290.7,1919
141800.5,681
148702,143
293816.4,931
673467.4,1303
40938.43,296
142197.5,576
114094.3,1003
51285.99,798
171426.4,686
119518.2,57
37322.05,253
133012.8,442
206492.8,652
97137.63,701
34035.14,237
102952.8,1400
55311.66,789
108471.8,888
282677.9,1801
166901,1474
308790.3,2606
79134.93,701
178592.6,1166
3457.809,622
432307.9,12223
109314.6,515
1364.656,22
176913.1,4037
174008.3,1130
283334.3,925
104761.8,4165
170375,925
215139.5,72
106888.2,296
68070.27,164
173536.8,977
168429.2,3285
130416.2,4490
184866.1,205
493068.9,1125
195626.1,724
896375.6,994
1364.656,333
4130.863,22
111669.6,3773
141687,1802
245536.2,500
260480.2,1083
27995.56,296
6675.275,263
173977.4,344
112709.6,1386
243228.7,399
199016.9,1004
241936.6,733
99796.89,9021
179630.2,1609
566691.5,1468
261621.3,486
202578.5,567
340351.3,1261
482775.5,1468
130059.8,2105
136570.8,1105
52161.9,724
135925.9,1480
25260.16,130
308492,451
356809.1,2671
33862.81,232
258009.7,980
323632.1,984
306999.7,699
23329.63,241
98025.88,1221
85404.05,699
90720.93,3285
23681.89,2192
112486.3,232
90720.93,2728
130052.8,285
138114.4,698
168942,1410
231699.2,1096
96825.28,4504
104045.1,1103
101507.2,2403
68381.32,1480
146837.3,2246
965214,1575
19115.36,575
274546.4,90
100584.5,733
11608.65,22
147122.5,2785
354910.6,526
333574.2,435
274196.3,70
10166.84,179
44906,1789
110420.8,822
30172.66,333
88790.7,2122
115492.1,2785
295436,785
130571.4,348
142486.5,277
273464.6,1859
94337.66,6579
286571.4,1769
71176.93,1853
137582.3,127
192670.4,471
148432.8,2307
128156.4,1355
25785.21,36
148796.9,6601
216354.7,1350
68836.52,1383
157807.8,737
72576.74,1429
149035.3,767
80588.93,1263
103667.7,500
67995.13,275
373046.7,615
157086.6,1314
102952.8,1453
127853.1,549
135839.1,1813
111177,785
106050.1,470
48485.78,2367
13353.66,782
448229.8,1031
359391.8,1454
189427.5,750
398701.5,956
360309.3,210
20431.69,280
64107.53,2372
149966.8,1039
121157.3,332
67364.69,1019
118794,269
234426.8,348
219777.1,2397
60988.56,593
79422.16,6228
118969.8,570
158650.6,344
46626.95,1062
85714.48,340
122602.5,2138
658071.9,2607
202073,577
53987.75,2955
217806.7,1429
57824.84,1364
117887.5,761
145380,1728
121918.9,204
42499.42,36
370784,1820
100294,546
189170.6,1309
300347.7,1802
116373.8,7149
109362.3,1363
6609.38,343
169511.4,615
516286,1122
221305.5,1125
116402.6,323
127237.2,877
254451.2,1534
217102.7,639
187910.4,1853
120199.5,1186
352324.8,2761
39257.7,877
63467.49,7062
233953,1728
276542.1,1125
30452.72,2785
61805.57,528
366946.7,603
135672.9,583
779846.7,285
219760,694
520582.1,315
237797.5,1186
188877.3,956
674799.1,1154
68381.32,689
213266.9,1507
4287.651,22
94873.22,775
125202.7,970
112330.3,700
63749.13,358
200429.4,3664
327802.5,342
114814.3,1744
212743,211
131821.2,1244
54140.91,877
65898.17,1981
61872.51,871
305125.7,1662
16793.51,1507
508902.5,1534
34345.69,1265
80463.91,1467
18883.89,237
135531.7,439
135419.5,2367
171980.1,1304
653202.4,2026
75761.26,239
171758.3,1292
131856.8,3285
52026.82,1274
246017.7,1534
73208.09,528
367249.5,700
57763.53,528
504079.8,593
683417.8,1194
126686,1114
105036.9,2397
303140.6,1299
260652.1,1907
394783.5,2307
101217.9,1776
219384.7,1180
317565.3,2822
302723.9,542
76267.08,528
89799.3,1467
267384.1,601
56221.41,1369
60106.54,1515
51284.06,1274
52936.38,1289
73459.9,1243
680128.4,1014
592256.3,348
306975.1,798
17596.18,343
243018.7,433
107697.4,1348
839596.8,1919
81763.45,318
337.0694,33
115931,800
226764,800
154778.1,779
50867.21,395
41249.28,2728
61194.02,724
143059.2,4373
516351,962
708248.7,413
172581.4,1386
366998.8,722
666008,6651
210470.2,3897
217141.9,2367
405359.7,1255
403702.8,271
106029.9,622
237660.4,1746
80418.23,4681
189356.7,820
46235.86,1105
90720.93,546
58232.76,497
463239.4,660
95015.32,3409
380828.3,9021
90720.93,967
52877.35,3730
405258.9,740
82496.68,1564
164835.4,1538
92458.06,83
185383.4,1801
60050.86,2277
205598.1,339
46311.07,1405
110396,366
264430.3,1305
53141.93,1014
169666.1,1400
309078.9,1125
191219.6,2367
89638.66,1769
122348.2,366
21167.06,1802
95656.34,934
127277.3,366
75913.92,1149
433375.6,1611
152870.3,588
131015.2,1125
825256.8,1611
61872.51,471
114210.4,2846
196211.6,654
203386.4,143
195282.5,560
215227.6,1197
105671.6,436
95694.73,433
142766.7,433
85669.37,771
196444,1186
99333.27,2728
152603.1,800
168252.1,120
20413.91,622
165786.1,707
107828,1919
445033.6,1955
175128.4,581
23313.47,389
286091.7,576
82303.8,112
205281.9,1620
70242.88,622
138916.2,3609
343247.4,1680
269710.9,169
39610.07,2753
321941.4,433
356576.2,947
310942.8,1062
311796.9,1378
183338.1,593
249369.1,701
579649.3,1125
206108.9,5568
249009.5,761
210500.8,1125
139165.7,2138
173656.7,2217
244740.2,1648
115537.8,124
209610,211
251843.5,285
32457.24,12
76970.48,1125
951041,298
43494.9,2535
235295.1,749
104111.8,275
540044.8,973
45095.54,3095
122796.6,3609
363063.8,909
346664.8,77
211736.7,2837
605878,1050
272580,10715
10373.43,514
5581.944,22
139504.6,728
109816.1,316
76028.3,7772
247076.8,688
92458.06,204
69382.08,1258
290548,75
120131.2,5277
12065.01,1491
429611.4,289
386273.4,1357
22032.88,13490
304827.9,707
306612.8,431
463490.3,228
358763.9,271
222239.8,366
60908.96,1071
144796.9,2846
144801.5,1968
214751.5,605
120196.2,681
136247.4,1919
464720.5,750
227729,417
136245.2,698
259479.3,397
146624.8,148
163502,6058
336988.2,142
87555.13,792
171261.6,785
313439.4,1357
3457.926,980
155578.8,316
395537.2,7149
417146.7,234
447255.9,1813
90149.66,6800
240862.5,2666
116456.1,862
227188.8,543
350938.8,1813
137047.3,728
266092.7,579
105022.2,2776
120124.9,1265
94746.59,10932
48973.27,1062
49407.15,54
146352.1,8344
377947.5,253
277297.8,1314
26405.22,2728
73653.3,1507
184993.4,930
11163.32,560
42328.51,884
578685.1,1186
4379.841,154
0,277
292837.9,2367
28848.42,575
107067.3,2367
91590.12,112
22791.89,1802
34426.9,331
237731.8,971
70717.48,752
24513.97,497
62030.59,1033
220865.5,956
170290.3,569
213993.4,557
198897.9,980
180109.8,205
291882.2,635
129218.9,738
346253.9,228
182563.6,1660
144654.6,261
144585.7,1357
11593.02,389
315421.4,110
85493.98,141
143775.5,1376
111206.7,232
290810.3,4504
183683.3,519
269976.4,101
181299.8,1534
7146.085,497
172242.9,2671
146838.6,112
209267.6,1981
137705.6,1859
107890.3,698
683019.3,1375
586579.6,1380
60099.77,476
276147.6,404
234977.6,519
186953.5,311
113569.9,1061
144038.4,800
352014.8,141
85107.66,98
133648.8,1334
373124.4,2032
141356,2776
86471.4,2753
80427.55,204
49838.52,6599
64902.11,13490
151726.7,435
159246.8,470
118490.3,698
65985.84,698
93037.2,616
28956.1,1994
181369.2,1429
98953.15,698
202672.6,655
20383.33,1802
81285.76,668
51751.19,2753
292952.7,2217
190918,1981
194060.3,1253
109397.8,1853
451514.8,2605
269104.1,3773
222516.8,688
117589.8,569
68571.58,5108
20516.33,154
1699.37,154
270883.3,1502
229793.8,497
24439.09,102
73741.25,120
351168.8,583
57799.16,164
142588.8,357
123182.7,2730
97002.19,455
668837.4,429
33375.95,1383
162866.3,2157
127790.5,576
96933.27,1289
113216.2,1161
151773.3,775
154905.7,900
296.5064,33
235977.9,358
241512.3,716
401514.3,1014
92716.35,1180
309628.5,1301
323023.6,818
141800.5,1680
215790.8,795
0,1364
93237.34,560
11672.58,1789
137594.4,980
106893.1,4563
144111.2,2175
142230.4,900
763968,6527
125860.5,1994
73188.29,560
5520.734,724
181757,897
969585,1089
468324.3,655
119576.1,1244
228801.6,713
475280,723
122604.1,2176
23808.52,12
95850.34,1372
344613.1,477
239112.2,956
568589.1,413
126432.2,2397
147309.6,569
149966.1,1555
65838.31,237
259085.2,601
161809.5,1032
24054.76,1802
124410.9,1078
229818.9,894
145688,1380
102123.8,3049
128075.3,880
186681.9,4046
322363.1,6676
192737.6,455
366414.7,474
367365.5,528
190065.8,1986
324768.7,1357
126785.6,1364
149948.3,431
153707.6,1096
59881.63,775
538080.1,1378
280208,1584
320816.2,759
138283.2,615
160268.8,2302
160268.8,1701
21099.73,36
495275.9,271
259621.9,1986
320033.7,1620
124655.2,1065
354755.8,1032
299015,1136
186945.1,763
54538.45,2871
92735.34,1859
113714.6,785
195525.8,1986
22655.94,1522
160779.5,957
221623.2,549
46144.01,1378
54804.37,395
192802.6,1301
43951.94,897
74859.25,57
51535.41,5108
94325.63,1806
114034.4,1405
36732.84,567
126733.7,973
159645.2,1383
211955.8,1509
89469.55,2505
66934.41,373
145252,296
52286.95,800
83243.82,1754
32272.85,560
51285.99,2439
22023.22,775
123386.8,1609
263358.7,56
164184.8,1981
72454.36,737
40051.65,2495
38478.8,775
53104.59,897
734078.4,470
196113.4,1986
124414.8,1254
445862,1164
120961.2,275
189059,2181
99242.94,389
213476.5,719
134314.9,654
28219.01,354
208906.5,255
42328.51,726
74226.96,7149
115918.2,560
314330.6,1981
191312.7,1263
19931.13,154
202578.1,112
279919.6,179
128418.4,207
181032.1,301
106878,3086
37759.91,1929
281521.4,1546
95694.82,395
296182.3,1268
219957.1,959
268653.2,1203
227139.9,900
212136.7,409
169815.1,2106
99682.01,7149
52718.54,528
133435.4,647
37299.73,3445
52702.12,1386
237996.2,1164
621900.4,140
123126.1,546
94175.32,769
129931.2,694
485150.8,723
114749.8,275
183227.3,9498
85123.84,777
124444.6,1378
398392.7,752
432902.7,289
153448.1,826
181746.5,807
269388.7,960
159629.4,1544
266658.8,160
316017.9,289
120871.9,2846
138730.5,980
56487.96,301
70745.05,593
60688.1,1363
195761.9,2557
96418.71,4046
188498.1,366
0,301
50244.38,2403
197254.8,110
122911.3,576
90720.93,1306
214485.2,555
149635.3,528
127139.4,1363
279491.7,998
173972.7,5108
141800.5,980
174479,660
620459.7,1490
322066.3,255
431677.7,1564
72135.62,2753
90233.89,155
510184.2,657
108982.8,124
152881.2,172
296258.7,1062
59856.07,778
155518.5,555
354611.1,251
149969.9,318
60548.44,560
278225.5,110
155495.2,779
165673.3,1474
144644,567
317652.7,373
84005.23,6599
181452.4,433
244125.9,1309
178147,1490
85670.72,410
82349.51,332
81345.08,85
69549.2,1491
725761.2,1354
312756.8,5732
187088.8,1744
584298.9,409
349095.6,108
181029,584
184337.5,451
67722.68,543
163880.1,1659
181376.6,897
534441.1,255
272516.2,773
114336.7,853
928743.1,443
153805.8,1611
286951.6,11093
548501.8,754
63241.71,4563
166893.9,9971
152898.1,445
153894,528
147846.5,1919
199670.9,1859
61872.51,5396
68530.32,1143
76555.79,2176
91196.38,983
208795.1,1765
72682.84,2176
114764.3,498
131234,1003
323028.4,431
137930.5,846
338837.8,960
51285.99,1859
26086.75,591
114801.6,977
142457.1,2457
181441.9,1994
437878.3,5127
88823.63,451
88888.99,1194
356409.7,1386
191818.8,373
158634.3,2609
361684.8,154
68071.23,1835
319754.1,3152
123935.2,761
412747.1,635
207358,168
87102.54,2801
112399.7,1776
166516.2,697
134314.9,324
57626.55,2505
194999.5,1369
231957.1,56
237957.4,343
133305.5,700
11685.02,622
179371.5,172
49396.09,575
-7754.714,333
224537.7,2210
222516.8,2155
525893.5,412
36077.29,4632
43360.43,1096
162976.7,1821
91338.48,2192
148330.4,1078
199829.8,488
38693.53,12
343616.7,1014
85545.79,3086
152489.1,549
197117,2176
85143.62,486
120286.2,320
187558.4,846
166028.7,1545
45578.13,296
45499.09,462
13321.99,1981
92780.23,7254
319102.9,1400
433384.1,701
288061,528
261339.8,1414
1451.081,130
5581.944,130
232275.2,8864
66973.34,6599
142882.8,569
102903.6,784
51601.93,445
392299.1,1821
49531.6,79
160315,58
16562.2,6469
158460.6,738
139665.4,712
228563.4,1751
176453.8,1216
218577.1,731
141800.5,352
115393.7,1930
92590.7,2457
72622.35,119
4445.805,1047
47068.24,237
155268,1309
27995.56,1405
394881.7,1960
228105.1,143
219102.4,4370
245507.5,955
156317,3526
86950.98,599
217731.6,445
615020.6,2157
47266.37,85
45959.57,1216
131101.3,12223
109846.6,143
153353.2,1981
166680.3,567
176014.2,433
310182.4,642
185927.9,1039
228921.4,2320
327045.8,387
21363.92,1047
361705.8,981
116661,2607
17512.88,526
109421.9,323
310070,1003
179629.6,2176
227691.8,1065
176639.7,581
199914.7,497
502355.4,865
5341.956,1047
14590.72,164
14292.17,497
40863.38,754
143344.2,3609
273477.4,1313
1658.378,33
225923.4,731
360376.1,827
91370.77,4046
4742.898,130
72448.69,622
732395.9,1973
748021.9,1522
241997.3,463
185485.4,716
191771.9,2671
196708.2,973
170802.6,1454
201814.9,1034
114587.4,5929
105170.2,108
64502.42,2730
720514.7,6318
149254.1,1292
10719.13,497
133035,366
379804.3,2761
153682.1,366
794838.7,716
28523.19,124
76156.07,366
507687.8,1122
142353.9,124
215801.1,1414
201015.5,1005
592369.9,181
28221.18,12
68187.48,1386
113617.4,591
325348.4,169
94238.13,700
284538.5,1013
130784.1,366
112377,366
289225.9,445
251129.7,366
185759.3,366
56941.54,707
97067.15,168
115806.5,884
128850.9,500
115626.1,366
295541.9,414
136749,366
340151.3,165
992514,117
486698.3,204
90720.93,366
286872.3,143
273121.2,1274
54710.82,79
59545.76,1802
69337.7,1003
396410.1,628
674935.1,1802
33899.99,980
94902.57,244
36793.66,275
644560.8,1161
36684.26,710
149475.5,251
591530,165
52343.75,689
197429.2,110
183783.1,679
32473.47,455
546620.8,1216
335554.6,1468
146792,1927
1934.775,130
0,3049
193669.2,134
30720.94,1258
162675.1,2606
103816.6,798
40207.23,455
166981.1,8344
122682.3,3990
229142.5,1620
103447.9,470
