%pc_wealth_adj,factor
204718.5,616
187328.6,1338
62159.64,1491
219659.7,884
419980.1,897
169314,479
164630.1,754
71417.4,77
250804.8,800
147738.4,1364
131921.8,300
204857.3,2171
129321.9,6058
82496.68,716
162374.9,1084
121984.9,1338
157464,1534
120677.4,269
73150.89,1919
141506.5,934
100912.5,696
195639.7,782
212136.7,1069
177672.3,1143
34190.66,524
78878.27,232
114150,726
994911.9,211
150602.8,2238
55197.98,1620
92615.19,528
25199.39,296
178147,68
125773.3,716
256380.4,1384
67839.69,13490
39958.83,2192
118487.1,978
125371.5,462
98892.89,1096
59759.11,298
201567.4,479
188123.3,486
212009.3,205
77880.73,1253
6674.521,296
163552.3,915
92317.28,877
72248.8,85
342453.9,24427
122230.2,1448
531544.3,1620
100654.5,3086
833991.3,962
281302.6,2225
43575.16,389
149607.7,494
379262.8,1208
588220.1,599
419117.6,1885
206706.7,1050
162873.6,368
276746.5,5127
280009.5,2730
498900.3,1507
242697,677
101371.1,800
27750,1507
142056.6,1206
186184.1,1154
388354.4,462
417697.3,876
226363.3,537
341190.7,959
94574.07,719
116711.9,207
146919.8,853
99646.05,1364
250009.9,1100
131370.5,777
287551,549
64996.47,1234
127883.3,8728
389593.6,1680
46469.06,296
134314.9,1805
267344.7,1501
2963.836,575
73793.07,1683
63890.75,455
184636.6,387
336566.6,1813
177920.8,1089
852499.6,1981
55660.64,2192
49320.36,724
320537.7,479
120776,373
104351.7,707
210339.9,1050
635152.6,442
18514.4,800
82015.84,635
188105.8,1789
153646.3,352
77148.39,6058
22836.65,343
59481.96,733
376813.3,2666
738797.6,884
608043.6,540
420523,397
230561.6,1735
162334.7,608
106845.9,1448
128234.4,6058
21438.26,323
222810.9,441
241456.4,1776
191209,488
16102.66,726
143295.9,2367
70509.84,12
145457.3,455
431749.7,1509
301098.6,773
34383.88,880
152619.9,4587
113169.1,750
158390.5,8728
0,6058
592117.3,6651
67625.66,1929
115999.5,1919
162454,1118
121671.6,442
4889.373,1548
407585.7,551
171980.1,1301
26488.1,5732
370956.2,651
144469.8,1929
90.69483,333
149023.2,954
19164.41,1066
164054.2,2583
156020.7,759
403119.3,451
160268.8,707
85913.93,888
51768.45,102
405792.3,599
116544.5,445
166792.9,148
308660.4,1355
89020.21,846
607613.8,1364
152898.1,3676
97949.24,738
100390.7,1105
103531.7,366
255553.8,1796
199746.9,110
164568.6,871
48750.29,339
168316.8,1254
333656.4,694
431952.3,1303
817731.2,474
132473.3,537
106845.9,754
91546.84,271
424286.4,599
74054.97,141
59992.03,232
157977.6,528
108471.8,888
168614.6,822
212356.3,1143
203864.1,712
185342.8,528
107337,232
160268.8,1712
231635.4,192
114105.6,701
83475.14,1877
635679.5,7254
89638.66,800
108448.4,569
4503.318,22
711932.1,433
254093.3,1386
361054.8,154
77537.74,462
140651.2,1660
66875.77,1491
86777.46,514
288167.2,393
211927,1448
232108.6,393
200563.1,539
642820.9,1034
71441.41,2671
205186.2,1069
144642.7,1919
139739.7,1357
130703,3457
65898.17,5396
72301.52,302
141694.8,72
378986.4,1136
0,1981
148805,962
232211,279
142353.9,1258
88222.32,1258
185548.9,298
148799.5,75
165543.9,471
157183.4,166
41494.41,1507
127448.1,757
354165.8,354
204083.3,1802
259208.7,972
83687.67,1063
14860.35,237
152785.9,1216
33046.9,130
152045.9,1356
149689.5,3884
21875.23,179
100736.2,601
53590.09,85
220631.9,1203
56941.54,980
58679,496
63104.27,433
136319.8,1726
850839.3,169
105863.9,528
701259.4,1203
56484.13,1744
150727.3,455
475451.5,1357
156691.7,955
45976.84,1660
78257.34,1356
64043.18,1648
214751.5,1981
731883.6,599
213839.5,1973
93323.88,5929
131556.3,752
56624.78,13490
99148.25,7149
238070.6,368
194020,1137
164971.4,7254
134558.4,616
50668.76,2728
182570.9,344
150086.5,4046
114929.4,560
227382.5,1111
236214.1,557
133610.3,896
267231.7,403
123591.3,6058
104355,2367
80917.02,1660
342069.4,2867
89581.38,1314
4149.441,575
124588.9,909
111639.3,1356
197036.6,6300
161598.4,1208
176691.8,399
67451.03,1149
44637.29,300
33862.81,3773
676422.5,397
65898.17,7969
116736.3,696
406594.7,1125
910563.9,302
118487.1,8864
37759.91,343
346472.6,2171
118977.6,1417
342178.1,1564
55197.98,112
246845,579
65627.1,179
347791.8,652
78238.79,2955
100270.1,1454
51285.99,445
123557.1,1305
143867.4,798
423304.2,7149
117075.2,1726
246845,570
41028.79,2807
258598.2,771
10719.13,141
156879.7,2367
115505.5,1491
184880.7,179
157988.9,8467
86777.46,332
139592.5,580
409083.2,905
208458.5,373
56940.69,42
100872.4,526
120406.2,1480
268949.6,142
300355.7,433
69549.2,366
327167.6,110
37113.39,1405
146452.1,1779
36956.8,567
100934,464
117943.9,1680
188892.9,593
193765.1,2671
91240.95,2730
81377.38,560
66919.27,85
104198.7,9498
261549.9,608
207358,1004
206016.8,1776
243180.5,722
37322.05,1776
35689.18,651
55311.66,2871
66709.49,775
410064.7,767
298963.7,57
38012.18,1071
154934.7,608
211114.7,1726
41464.08,334
80151.1,296
161063.6,253
394778.8,1801
124049.6,782
6005.461,33
207242,339
107652.6,662
279274.1,905
202547.7,606
87137.26,3445
34028.96,1502
508219.8,11127
46280.35,5929
408196.8,70
309346.8,103
142293.5,1157
302675.6,1003
54323.26,1480
163890.1,829
191499.3,9717
274678.7,1453
333856.3,543
25011.3,6058
231144.8,1545
165944.2,1034
329995.8,2871
101278.3,698
136906.9,124
205021.3,1994
376701.3,1994
30749.62,339
148356.8,2785
55081.55,433
592462.7,688
689587.9,750
63689.2,1364
135129.7,1994
252501.1,103
172779.5,143
362883.7,1407
154012,608
232133.5,971
129227.7,886
149662.6,1548
81100.67,1061
330178.5,1453
87255.72,1620
794129.6,1216
157035,1986
328238,2867
155483.9,366
51418.32,141
129284.8,1859
43328.54,399
296333.8,11762
90720.93,2345
267827,3504
295048.4,410
89680.01,651
56438.02,1364
92968.3,72
395244.4,1986
196202.1,110
283219.4,275
101797.3,366
106980.1,435
89164.23,1024
35653.99,820
188429.8,1776
582699.1,1968
140263.6,1903
209134.1,931
140861.3,1303
92938.13,798
109992.5,4370
166926.2,4165
21519.32,980
603342.6,1276
290467.1,1611
380044.1,1262
50507.39,560
383783.8,737
402944.7,7254
71455.86,1022
291077,1801
123709.9,255
400481.3,5064
256574,1013
396815.3,580
70074.75,689
118911.9,3009
342932.2,1903
116121.7,123
62538.3,731
109720.5,77
134491.7,1096
166573.9,757
133597.4,1063
113194.7,50791
169605.7,1522
80588.93,761
88981.82,486
239280.3,998
147729.3,479
99619.58,3615
76823.16,778
42328.51,339
151284.2,1927
277282.1,940
23551.86,575
2902.162,130
116791,1776
73748.88,2505
973043.6,2106
142940.7,433
475395.3,1380
97302.92,688
144997.4,366
196962,1364
240341.2,410
488672.2,2867
114721.8,769
145941.1,544
223292.3,44
109721.5,1166
409069.2,698
98998.64,716
136947,1454
70610.83,342
33587.37,275
68911.16,1663
116827.4,1186
78832.14,7969
356025,1960
388320.4,599
368037.4,1105
101159.2,1004
246674.7,2557
61295.07,569
421598.3,2609
40903.89,1199
200876.6,757
278135.3,730
196221.1,759
72054.81,2671
350018.5,872
224035.5,2730
100487.5,2307
291201.4,341
404861.2,1071
328013,3049
346406.3,275
105778.9,6058
313223.3,1907
183473.3,1474
76817.63,980
209523.7,1851
331457.7,676
191236.5,1330
508657.2,17079
296689.1,1734
54483.76,244
50326.9,523
112253.3,3609
97821.67,631
272629.2,3218
148618.2,769
20942.19,2372
78991.38,2320
182864.9,1730
156553,895
133629.1,3049
114321.5,839
180209.6,2282
72035.87,291
112333.1,366
313894.1,829
1568.263,154
120265.4,68
88227.3,1007
141097.3,1005
131890.6,1697
148553.6,1973
111216.7,1548
63707,2367
106932.2,488
120199.5,1681
134540.4,1384
582588.2,3664
243533.3,110
288379.9,2114
583811.6,750
92458.06,494
8052.243,333
568720.7,1683
150405.2,2535
96544.41,232
259383.7,433
33862.81,2781
96395.23,216
88640.38,3457
125395.7,767
207401.9,873
112995.5,366
170767.1,205
82694.64,2181
419047.4,1254
77.73843,22
28723.53,354
224281.3,462
121042.1,1206
65072.51,1039
124683.1,2176
51909.63,12
74269.62,723
157703,929
244444.8,1967
334102.4,90
20105.89,179
35644.05,526
124885.8,1364
741080.8,1209
361519.9,1660
240011.3,337
75625.67,2307
269301,570
116777.3,3445
104556.6,323
141506.5,331
150439.1,844
117734.2,9253
87923.66,445
196990.9,348
87336.43,410
110623.3,110
191459.4,1355
553079,1940
304705.4,1263
78348.36,792
50500.52,6599
147455.1,17079
109004.9,344
315616.7,679
94903.34,339
268729,668
354309.4,1021
63724.07,3449
491679,98
81101.8,6300
196324,1700
200677,2730
81970.86,2400
193422.4,2781
96585.36,1096
59398.71,1199
102109,1851
704735.7,1620
113407.2,1802
115680.4,543
114285.8,140
161481.1,1180
118340.3,655
290068.2,915
103447.9,543
252540.6,499
201015.5,876
117655.3,888
86877.23,296
297568.6,583
106845.9,1532
134557.2,674
366462.2,1279
100662.1,1105
248823.3,1203
179509,701
260467.3,782
97662.31,2740
155455.1,603
72382.91,1859
209978,1258
254421.3,438
180728.5,5581
33657.15,871
222504.3,1454
120680.5,769
155065.2,1197
175809.1,863
99188.3,3730
117343.4,731
32144.93,2728
200711.8,1111
72117.27,737
511955.7,1301
649023.6,696
113263.6,1968
159049.5,9498
71176.93,1253
37677.49,275
27745.96,102
49817.65,1853
358109.5,1357
204137,713
214800,393
20746.86,304
12091.38,36
290955.8,954
510136,1258
12254.87,164
132002.3,433
38842.86,301
399932.2,829
160251.6,944
223866.2,140
2860.832,334
320608.5,2114
178895.6,1045
722881.8,479
164007,3471
947260.9,263
154102,1125
24827.44,818
156093.5,5568
114034.4,5064
300902.9,832
80603.16,737
102572,3449
93443.34,580
293124.3,410
379184.7,3990
203864.1,2114
139750.9,275
86769.91,301
742455.6,366
92003.62,497
93596.62,499
215604.3,723
145600.7,1802
90719.79,737
505341.4,688
172779.5,1337
208907.7,1429
147542.6,1048
57000.38,275
122083.2,603
309944.9,2114
23313.47,3449
15622.37,2671
93114.86,2176
235998.8,754
200442.4,1161
237366.5,529
218918.9,2730
196517.8,1704
323599.7,2114
53161.48,179
64107.53,1357
314023.2,754
407547,1031
36934.76,130
212491.5,888
333585.8,1580
190220.4,701
133046.7,462
372732.7,1813
47211.27,366
36849.52,13490
45543.42,2871
762957.8,698
260174.2,2278
53826.49,2264
114336.7,1789
406558.3,940
149055.6,462
97274.28,50791
75979.39,1355
36169.23,761
348888.4,674
225414.5,1816
64054.91,296
432586.1,1031
199252.4,2753
181441.9,98
299650.5,1244
126670.1,1004
55613.63,1384
60099.77,401
361224,271
6915.735,455
150500.9,930
130513.8,581
88242.62,1789
251199.8,599
181961.8,679
95105.68,719
133314.9,1031
41114.35,1973
298562.7,608
67331.76,4490
16454.02,497
53422.94,461
686131.7,1222
225163.5,1697
421951.8,1096
214620.6,796
328273.4,1101
289010.1,533
90149.66,4563
164658,773
204713.8,652
425507.9,234
101371.1,534
41494.41,761
630741.8,1701
56639.86,1260
399756,1216
12528.45,1047
79243.09,1040
421102.3,1813
117259.2,884
170649,2730
519366.8,754
112497.5,3457
657084.9,1608
98010.19,1918
80018.02,752
49703.22,1395
400702.1,1919
242767.3,2846
201260.3,433
341649.4,382
79293.45,7969
127935.9,1779
827535.3,10715
306147.6,397
149996.7,247
284196.1,1380
41123.97,85
233705.8,897
161611.8,1522
306608,594
276736.4,179
1935.548,154
42474.24,1033
165114,800
136105.5,1813
292015.3,2238
95556.22,2192
91614.72,1555
192553.8,1313
82064.39,1355
-1638.268,179
180319.6,499
174470.3,428
8735.277,179
7334.059,443
475436.4,1143
155255.9,291
93674.96,253
77048.38,1480
195815.7,352
169513.5,759
209523.7,1410
132650.3,2397
217549.4,4165
926541.3,441
114689.2,1071
29987.99,164
233716.1,657
127626.8,3077
136415.9,798
51043.73,534
109875.5,1448
129112.3,1414
222386.5,1700
287225.4,1143
129106.1,1789
61404.7,237
410940.1,210
179942.5,493
137224.7,366
80955.42,1369
75078.92,2403
67688.24,1816
823327,962
113478.3,1143
118839.8,603
248836.8,277
134711.5,332
142008.2,652
33159.5,275
189511,323
74681.77,588
72835.62,1125
45.34742,36
122602.5,1816
106801.5,496
277713.4,1061
87522.65,546
193600.9,323
181671,896
157982.8,1509
255289.7,280
64222.58,1005
89414.62,731
228564,459
82699.77,555
124724.6,1851
54319.66,36
115393.7,433
68325.34,3805
176662.7,462
297534.1,344
121131,75
41078.71,11093
236109.6,1033
255533.2,3457
555820.1,1376
147570.3,722
114835.1,859
243892.1,740
195283.8,769
76160.98,490
176339,1789
157982.8,750
70063.84,2192
91142.69,1063
120967.7,5732
169015.2,1363
224571.8,148
159425.8,653
103605.7,546
110149.9,1454
199060.8,1143
94495.51,1068
109856.2,2372
351410.3,1209
120759.3,83
25573.23,237
56106.72,110
214947.1,771
389602,21042
23964.67,275
67374.15,724
200691.1,331
84537.27,187
49362.06,339
358409.4,416
200158.3,775
181441.9,401
229948.1,576
7907.276,102
381833.5,117
225584.7,2332
107900.6,1515
126375.9,896
508337.7,1986
78928.02,897
35450.14,2395
148727.2,606
41276.92,2740
105337.4,373
101200.7,1754
147043.7,1417
306979.4,6651
93390.88,61
193479.4,148
165064,1031
119615.8,686
221388.8,514
144431.1,494
654957.1,169
269135.2,1161
247308.8,707
341731.8,368
98010.19,2282
459231.4,4681
85575.66,1352
59378.88,244
102568.4,879
137320.3,707
375417.4,417
245769.6,98
67691.88,1545
68381.32,1172
78204.13,9021
145305.3,956
223000.8,512
38892.37,102
2013.017,154
342494.1,1601
106845.9,445
118544.1,707
42511.18,79
191503,176
189019.1,749
245478,1125
40304.27,497
70795.92,967
217200.2,1253
95162.66,54
145337.3,124
175037.3,608
154697.2,800
29336.24,275
195255.5,514
75339.32,3449
8728.092,36
141971.8,1955
63796.49,1305
142616,798
112040.5,3773
223405.3,1384
141630.9,3009
83145.52,795
182343.5,915
83763.95,373
251365.3,141
394893.6,642
112968.6,1265
522783,1005
137846.7,569
807541.3,1365
91988.58,1191
86003.23,1454
218344.8,285
53077.4,957
116517.6,275
343488.6,1776
584215.5,228
168499.5,512
220024.7,1384
106845.9,1103
119310.4,560
150763.2,528
168240.7,1014
310752.2,628
710780.5,1407
218718.3,119
97570,275
403041,581
138402.4,339
598816.3,298
385719.5,906
137403.4,7149
154124.1,967
596579.5,1089
101145.4,339
412301.5,2730
93944.01,2397
161245.9,470
140754.4,1080
52353.43,1395
41494.38,275
343546.2,417
306397.6,352
198525.3,723
470591,673
166501.1,4711
5364.358,33
30954.82,275
153167.4,442
195841.5,253
496088.1,1164
151653.8,737
86105.71,275
205447.2,1443
216571.5,4681
102824.7,707
660235.3,1859
162953.5,960
60121.18,141
263883,1143
44125.66,1480
490303.7,358
71887.75,1977
72066.77,698
116645,822
57510.2,1031
186903.9,7149
84488.38,463
131316.3,1149
226164.1,181
408880.8,676
283601.1,769
38160.25,36
76146.98,1735
122602.5,1821
193062.2,3990
220272.2,357
169946.6,462
426344,1545
287551,143
213437.2,723
92637.66,603
242974.4,642
42328.51,2955
184754.2,499
243858.7,1050
231676.4,499
109956.1,738
163503.5,1279
224672.1,7772
98589.83,1454
127111.1,2596
94251.43,410
41073.5,42
109550.1,271
237031,862
94175.32,1304
275265.9,895
200178.3,654
385080.8,1930
126023.3,253
393522.9,1122
299215.4,1005
113279.7,2730
52551.58,414
199711.4,679
62717.36,1384
61805.57,7969
51215.44,1061
328765.7,474
158205.1,800
119569.4,635
409889.3,10715
164007,818
117071.1,2331
80674.45,724
37759.91,2728
159691.4,1143
63418.72,3049
444.7596,1802
213394.2,1337
49498.01,318
194016.5,2372
249760.7,629
72119.73,3676
252970.6,4370
121727.3,164
96723.79,275
42893.85,3449
70542.92,3457
57626.55,540
80134.41,1221
83764.14,1111
113169.1,275
400597.8,1998
112025,2367
129908.1,275
103741.7,2106
31002.2,275
144629.1,973
142588.8,540
175584.4,220
8891.61,897
49802.84,334
80134.41,583
164792.9,348
183180.2,1330
355799.8,1240
15542.32,591
240100.6,669
84653.55,244
42328.51,884
264503.4,777
94299.33,4370
56438.02,1820
171078.8,4370
89603.09,980
326718.7,4370
94789.66,1400
280624.7,2685
228830.8,2785
218065.4,1960
211444.2,497
227121.5,1031
475992.3,839
104627.3,6173
134479.4,296
287345.9,271
351910.8,956
181291.9,2464
141963.3,7969
38390.59,389
56043.75,2781
154934.7,761
127843.6,4370
3316.756,130
106845.9,4370
540209.7,2397
439600.9,302
120123.8,1031
277879.6,472
66709.49,1178
268308.9,1364
66311.54,853
304725.7,696
73748.88,686
496645.6,682
243813.1,1209
94310.02,759
147335.5,271
148385.3,2955
19881.24,775
245999.7,179
351095,2730
96192.8,2122
193334.9,384
443218.7,859
46921.91,497
202458.5,2671
94469.65,726
66170.48,2367
102460.3,1967
192422.1,1417
87689.34,333
65581.48,1425
118227.1,1063
145838.6,2122
178204.8,2606
207386.4,2740
94420.59,737
80134.41,524
325975.4,952
120993.1,289
117565,6599
66846.31,2171
176951.4,2105
18064.24,546
47373.3,2272
418291.1,8340
671856,1186
327413.6,2605
72062.89,526
59481.96,900
101818.2,980
164813.4,1436
280130.2,1253
292446.6,776
52353.43,1209
142008.2,1548
287551,654
77946.14,778
182441.4,6469
115191.9,3457
148344.5,1165
89573.76,785
171553.1,179
478279.5,1779
205480.6,801
50598.21,2505
124504.8,622
92683.09,796
75121.45,763
132816.3,1003
505446.4,1414
283953,2785
108685.4,569
218102.8,2246
150118.7,6599
10235.74,179
607785.3,1266
68381.32,498
241930.2,1907
169857,555
102392.6,1061
82952.77,1364
45095.54,1751
359386.4,1222
115519.7,5064
96894.67,7969
112165,1968
52718.54,528
664349.8,433
860524.3,800
120961.2,1968
399013.6,4992
54891.21,164
267337.2,1395
30976.72,570
83326.59,5515
133672.4,551
80588.93,498
201472.3,5127
190057.5,36
57843.43,5396
98046.05,592
187278.7,679
493249.8,1490
189658.2,1363
700870.2,148
417829.9,1352
148412.6,1216
301149.3,253
97067.15,1994
86389.73,1253
37783.05,1221
323130.2,2114
90240.95,528
421624.5,390
123175.8,1853
157833.5,956
47451.29,1221
194894.4,11093
58247.41,381
33081.44,6058
376828.4,131
349433.5,1033
273553.8,343
431577.5,2302
180058,1390
149542.7,2895
141424.5,1096
143753.5,1258
116112.9,1853
149662.9,68
125615.9,512
376785.4,2505
129583.1,1364
263883.8,8467
77505.71,897
130067.9,1357
96607.43,2192
289940.2,1309
101336.1,608
84657.02,1728
134520,1301
42328.51,285
392138,1423
129584.6,354
316854.3,2114
191230.3,1130
174874.1,1180
113788.8,686
329833.4,657
311312.8,1143
223506.7,947
20568.1,462
908417.8,1194
196031.2,131
145921.4,862
722506.1,1816
301425.8,416
87379.7,1309
193793.9,521
183750.6,488
312932.8,1154
44538.61,884
165312.4,244
101307.4,5277
196447.3,676
100411.6,1061
27336.81,333
118777.2,884
10865.74,1392
292726.1,750
98172.74,6058
156193,749
107062.7,777
280054.7,1024
456318.4,579
19296.86,333
333900.6,9498
163503.5,1940
175001.6,777
786128.7,1968
371366.9,657
299714.6,1968
294232.6,1286
288917.1,500
106709.8,543
24972.06,179
323718.3,1400
26701.48,1047
160268.8,754
50344.21,354
169890.7,1364
36190.61,389
257859.8,1919
36121.77,591
188350.6,959
116340.8,103
133681.2,103
200245,875
119080.7,1000
55581.25,13490
724747.1,9253
101963.7,416
491341.8,1372
163407.8,526
141800.5,1197
109856.2,6527
241475,1209
164916.7,1544
133834.5,509
72033.2,445
93220.73,1172
132500.3,304
44611.47,2666
110853.1,1186
107667.6,1071
75761.26,214
402476.9,412
343419.3,657
92387.3,1802
150602.8,820
220674.4,1031
49128.54,1069
210231.2,1919
78564.77,3457
112213.4,875
13896.43,1507
696902.9,688
262668,211
99832.93,569
4379.841,154
165244.7,1322
113169.1,352
102572,540
167082.3,1564
39895.88,1802
212175.5,930
419506.9,1395
96143.79,339
254027.2,352
63977.12,798
670035.9,1322
200285.6,576
59325.34,2583
115121.5,393
170816.6,433
77822.37,2176
303957.5,3381
98325.08,1063
47863.46,124
208751.8,1109
301866.5,875
51535.36,451
458858.5,1968
129824.1,567
522835.4,21042
245205,1820
203362.6,2217
81085.77,1096
196594.8,889
31084.63,622
167897.5,228
168291.6,523
157748.9,2326
185788.2,1114
386611.2,731
615271.3,761
337328.5,2278
163546.2,387
80824.42,591
112403.6,884
321376.1,110
92458.06,300
160268.8,1534
206725.5,1429
49399.2,919
248234.9,404
144831.2,1004
105231.2,888
293814.2,1973
151634.8,131
99393.82,724
23990.39,1301
390704.4,1875
116402.6,228
261307.6,528
256348.1,298
173585.5,2105
87848.41,5108
260818.2,104
144886.9,4046
170144.9,139
65507.61,1835
1464.227,36
82596.2,1216
108471.8,1364
77219.91,549
39915.5,389
265663.1,5396
289622.7,117
45027.97,957
823336.9,246
471474.6,1161
49498.01,792
339835.6,72
80417.8,528
10719.13,36
65898.17,110
346999,1343
140743.1,879
242023.8,629
171902.1,1261
152443.4,1206
287914.3,1648
135705.1,778
15560.32,622
162932.3,2176
282718,1376
378544.9,1663
97478.06,389
621521.4,143
262110.5,1221
545162.6,1813
126349,315
108471.8,2846
237141.2,2730
40867.49,1660
44364.52,455
108670.4,1364
470113.8,5064
266613.3,9971
152310,1861
400785.8,1305
40033.28,72
248178.4,8728
297778.6,3421
201472.3,401
237477.4,528
388685.7,1125
196447.3,5424
74562.55,2175
80875.63,1452
242618.8,688
307244.3,2397
125695.6,962
98714.62,1004
49498.01,925
163350.3,1973
1768.54,33
469934.1,252
72517.13,579
290626.3,1296
735645.3,962
145600.7,2007
755318.9,1501
41078.71,315
209423.6,1206
299226.7,239
273069.8,865
309573.5,994
34142.88,296
136312.3,2728
100735.7,591
183577.6,320
274928.1,1384
376701.3,1410
369687.5,732
145489.5,3457
408103.5,54
47420.97,2192
150831.2,486
107127.3,980
94162.51,1480
212136.7,1206
182587.9,984
239880.8,914
186163,263
153476,1474
278208.3,800
119428.4,445
255338.8,263
99749.54,2395
336640.3,425
282857.6,954
112781.7,707
49498.01,2505
108311.8,164
430259.5,404
30979.38,980
762773.3,479
86825.64,2776
43001.61,1243
137249.2,1730
236634.8,665
57346.07,13490
84274.96,1820
249533.7,1994
58602.58,1802
84203.1,628
254468.4,984
112366.6,1032
106095.7,2367
62275.91,2372
396894,761
165533.2,2176
197982,551
148478.3,1299
11608.65,130
149930.6,865
205144,463
36588.03,798
0,164
80705.3,628
178760.1,798
117592.9,1206
142986.7,660
341933.2,1031
67864.88,1314
56438.02,863
84626.24,232
74884.59,581
15380.06,1384
137953.8,366
387455.4,2020
251934.5,973
61732.8,332
65441.79,3940
113581.3,44
230516,877
83973.49,621
467037.3,1154
203822,2035
123636,1137
287551,766
51285.99,2505
104736,205
25696.79,1386
149996.7,795
556412,2155
66013.06,433
360598.6,271
135780.7,539
151949.8,366
234336.6,688
129421.4,846
86777.46,332
77530.99,540
72604.87,390
107900.6,7254
181627.5,387
87757.8,187
224647.1,7149
62005.12,79
151176,761
178555,7254
139504.5,344
124994.4,1490
249418.8,2367
188580.4,716
142255.7,1490
190301.1,2032
235811.5,512
571336.2,2666
146635.6,1209
245205,818
146362.5,2285
172763.9,5568
85913.87,42
205144,688
184866.1,978
84046.41,749
209811.7,952
144632.5,348
652253.4,653
267768,4490
279979.9,9253
90149.66,524
325898.5,1031
112945.4,983
60822.64,8864
546163.7,5108
116908.2,1789
253508.7,2171
307528.5,2285
215139.5,761
179430.6,571
123273.9,629
390580.7,509
57510.2,905
88255.07,1890
143452.8,166
744415.6,72
282550.9,930
38469.3,102
95939,4992
81335.57,244
137249.2,1522
169138,599
266569.7,314
152695.6,490
344259.5,7149
140406.2,800
34994.45,1769
231631.8,12213
189699.7,205
96544.41,1555
60134.73,164
218937.3,639
192422.1,2464
447642,2138
53138.94,3990
8227.626,1348
112952.1,298
67842.39,1062
109607,1240
139504.5,436
137144.8,515
236349.9,1209
254005.6,1407
190510.4,929
83019.23,4046
95655.48,1859
536399.2,429
207221.9,6599
56866.05,778
187328.6,1468
120875.9,865
128357.9,726
73449.15,652
189493.2,980
80134.41,1474
282181.7,723
80989.27,563
607391.2,2020
329268.1,1400
82038.02,421
32265.14,575
42310.82,12007
358645.8,665
108471.8,1305
234862.7,3676
65215.98,543
37404.48,1776
180377.4,619
102488.2,5929
57888.83,1348
95085.07,1004
130883.6,117
97946.53,2157
471315,1847
320552,2871
57342.22,85
654097.9,653
198075.4,728
187295.1,576
265551.2,1253
321524,1821
168029.4,2063
263283,984
181729,514
141924.2,652
205407.3,1100
211795.1,479
235632.7,1031
20638.17,1507
56438.02,232
45805.69,1436
475322.6,1821
271061.8,2285
192561.3,54
162651.1,2605
82117.22,275
143771.4,677
154865.7,540
402944.7,7149
211205.3,4504
155510.9,701
75064.63,1507
221612.7,3004
134314.9,433
660724.6,804
200659.1,528
28944.42,591
189388.4,738
448340.6,1808
139852.2,775
168320.2,2063
56438.02,497
314065.6,488
204791.8,12213
374444.9,428
57563.52,1551
193830.7,954
63290.51,1113
90740.45,896
78451.3,654
128772.5,1480
206406.3,2155
118493,2403
83394.91,4711
316045.9,654
155062,6527
333502.7,628
161824.8,2397
60643.13,560
44125.66,1751
76823.16,524
57332.15,980
347753.1,298
100533.4,366
129827.5,822
176097,1355
526780,981
326736.9,1701
322635.7,783
264986,1216
123465.5,972
354178.9,352
312194.1,557
282138.7,6527
168320.2,1221
323756.1,261
967226.1,1501
92055.39,3187
158748.7,1161
236974.2,500
117925.6,606
167010.5,1143
207185.8,1216
165767.7,393
125672.6,239
111456.2,2285
154446.4,1216
309038.2,2217
196957,5277
68381.32,2439
181746.5,583
345896.6,1198
190402.5,1820
227428.4,1853
478963.5,451
140318,3730
269933.7,1548
170139.7,1351
330222.4,244
144501.9,972
223253.9,1365
148265.2,488
176334,731
556324.6,234
78308.47,1386
106845.9,1330
33883.02,214
104811.1,1853
117082.7,654
106845.9,143
82496.68,204
90149.66,433
71453.01,732
105561.7,549
615998.2,463
